experiment,n,algorithm,mean_time,std_time,relative_error
Exp1,533,Quick Sort 3-Way,0.0007465000031515956,0.00017514542338525736,0.23462213348402314
Exp1,533,Counting Sort,0.01911347999703139,0.001104875910134062,0.05780610910758616
Exp1,533,Merge Sort,0.0013110900297760963,0.00047380089482709753,0.3613793744644765
Exp1,572,Quick Sort,0.0009378000162541866,0.0002640630046857355,0.2815770954456482
Exp1,572,Quick Sort 3-Way,0.0009358000010251999,0.00042829964876032263,0.45768288981738214
Exp1,572,Counting Sort,0.019457099982537328,0.0007981441525011829,0.0410207149687011
Exp1,572,Merge Sort,0.0014804900041781367,0.0004424454285828741,0.29885066926101167
Exp1,613,Quick Sort,0.0013564599910750985,0.0005096588184520001,0.37572712929635066
Exp1,613,Quick Sort 3-Way,0.0011516500264406205,0.0006413931786181863,0.5569341066231086
Exp1,613,Counting Sort,0.01920490004122257,0.0016522464046648643,0.0860325438361242
Exp1,613,Merge Sort,0.001527969993185252,0.00047637729976192714,0.3117713710914288
Exp1,657,Quick Sort,0.0009870800073258578,0.0005168441346233037,0.5236091611494686
Exp1,657,Quick Sort 3-Way,0.0012088000192306935,0.0003514496998129225,0.2907426325461119
Exp1,657,Counting Sort,0.01857320999260992,0.0009489726751906129,0.05109362762646838
Exp1,657,Merge Sort,0.0015941099962219595,0.0006462941490218716,0.4054263197355193
Exp1,705,Quick Sort,0.001471439970191568,0.000724499955632773,0.49237479632855813
Exp1,705,Quick Sort 3-Way,0.0012818899820558726,0.0006008095607419199,0.4686904251941747
Exp1,705,Counting Sort,0.019479839981067927,0.0009851316933292412,0.05057185758644174
Exp1,705,Merge Sort,0.0018191399867646396,0.0008064512735672971,0.4433145769070689
Exp1,756,Quick Sort,0.0015392699860967696,0.0006315491781583795,0.4102913614003747
Exp1,756,Quick Sort 3-Way,0.0015689700026996433,0.00045265051378528626,0.28850170048275914
Exp1,756,Counting Sort,0.019702629977837206,0.0021956246752538313,0.11143815204993507
Exp1,756,Merge Sort,0.001668160001281649,0.00017879972143331597,0.10718379609626413
Exp1,811,Quick Sort,0.0012403600034303964,0.00011608330017649723,0.09358839357561671
Exp1,811,Quick Sort 3-Way,0.0012702699983492495,0.0002858618445010626,0.22504022363162782
Exp1,811,Counting Sort,0.015795919985976074,0.00033843223614819817,0.021425294408218384
Exp1,811,Merge Sort,0.00165791999315843,0.0003174628139762652,0.19148258980307056
Exp1,869,Quick Sort,0.00135271999752149,0.00012390620349616945,0.09159782048257996
Exp1,869,Quick Sort 3-Way,0.0011851700255647302,8.149311591717633e-05,0.06876069606835111
Exp1,869,Counting Sort,0.015932220011018218,0.0004687821012427476,0.029423526722487686
Exp1,869,Merge Sort,0.0017238300410099328,7.447965008530959e-05,0.043205912597784016
Exp1,932,Quick Sort,0.0014894599909894167,9.430222881203863e-05,0.0633130324966941
Exp1,932,Quick Sort 3-Way,0.0022767300019040705,0.0006859042559091058,0.30126728041334355
Exp1,932,Counting Sort,0.019684379990212615,0.0011532192577040222,0.05858550070042445
Exp1,932,Merge Sort,0.0024122899980284274,0.0006806077556352037,0.282141764129299
Exp1,1000,Quick Sort,0.0018745899898931385,0.0004444287926398274,0.23708053229557796
Exp1,1000,Quick Sort 3-Way,0.0020640099770389496,0.0008347619664006274,0.40443698222727864
Exp1,1000,Counting Sort,0.01801732999738306,0.0011228462019858365,0.06232034392159799
Exp1,1000,Merge Sort,0.0026014299830421804,0.0009655253518390273,0.37115177349878803
Exp1,1072,Quick Sort,0.002692039974499494,0.0007322062246823107,0.27198935811435826
Exp1,1072,Quick Sort 3-Way,0.0020340199931524693,0.0005614173347267556,0.2760136756849823
Exp1,1072,Counting Sort,0.0181687000207603,0.0022618128059647712,0.12448952337703477
Exp1,1072,Merge Sort,0.002347880008164793,0.0002841842819799382,0.12103867360839671
Exp1,1149,Quick Sort,0.0017986099934205412,0.0001045288054071093,0.058116437576508535
Exp1,1149,Quick Sort 3-Way,0.0016101299901492895,8.360986197093261e-05,0.051927398708461046
Exp1,1149,Counting Sort,0.016120479989331214,0.000821017073971513,0.05093006377693933
Exp1,1149,Merge Sort,0.00258400997845456,0.00031420761134220044,0.12159690324807537
Exp1,1232,Quick Sort,0.0019533699727617205,0.0001637340131708468,0.08382130136840171
Exp1,1232,Quick Sort 3-Way,0.0017354299779981375,0.00014580075600045613,0.08401419697073632
Exp1,1232,Counting Sort,0.016190009994897992,0.00032328183820449206,0.019967982620540004
Exp1,1232,Merge Sort,0.0027607999742031097,0.0002938483921554265,0.10643595874425647
Exp1,1321,Quick Sort,0.0021385699976235626,0.00015366136029444874,0.07185238756047332
Exp1,1321,Quick Sort 3-Way,0.001857739978004247,0.0002098938252347602,0.11298342487103454
Exp1,1321,Counting Sort,0.016040129994507882,0.00036291164247534164,0.022625230755586274
Exp1,1321,Merge Sort,0.002951800008304417,0.00039031465212439783,0.13222936886859205
Exp1,1417,Quick Sort,0.0023260900168679656,0.0002670741817578351,0.11481678689178385
Exp1,1417,Quick Sort 3-Way,0.0020208600093610586,0.00012554228566831162,0.062123197592496626
Exp1,1417,Counting Sort,0.01637602001428604,0.0005380715814194334,0.03285728650490369
Exp1,1417,Merge Sort,0.0031260899966582658,0.0001798271072917232,0.057524609810963585
Exp1,1519,Quick Sort,0.002505840000230819,0.0002102214043638833,0.08389258865071964
Exp1,1519,Quick Sort 3-Way,0.0021517900051549075,0.0001519178044106278,0.07060066458468897
Exp1,1519,Counting Sort,0.01627021001186222,0.00047982081042932065,0.02949075703875333
Exp1,1519,Merge Sort,0.0033270400017499924,0.0001617388771011225,0.04861344528952142
Exp1,1629,Quick Sort,0.0027127799927257,0.0003718320053452241,0.1370667751687527
Exp1,1629,Quick Sort 3-Way,0.0023221299750730397,0.00016018596728150985,0.06898234336623273
Exp1,1629,Counting Sort,0.01634511000011116,0.0005737543067143262,0.03510250507402056
Exp1,1629,Merge Sort,0.0035106099676340827,0.00019128101427541718,0.05448654679355561
Exp1,1747,Quick Sort,0.002840610011480748,0.00014824996602268509,0.052189482337776316
Exp1,1747,Quick Sort 3-Way,0.0025458300253376363,0.00023077439315699104,0.09064799725833424
Exp1,1747,Counting Sort,0.01625163999851793,0.00035845212417906334,0.02205636626283578
Exp1,1747,Merge Sort,0.0038093300070613624,0.0001429790043783706,0.03753389811681586
Exp1,1873,Quick Sort,0.0031453400035388766,0.0003961139447750832,0.12593676496957676
Exp1,1873,Quick Sort 3-Way,0.0029962099739350378,0.0005156647222844187,0.17210566908539335
Exp1,1873,Counting Sort,0.016365629981737583,0.0004860444666874177,0.029699099101580265
Exp1,1873,Merge Sort,0.004214349982794375,0.0004332194543604312,0.10279626896890512
Exp1,2009,Quick Sort,0.003138779988512397,9.62854941441976e-05,0.030676088957044562
Exp1,2009,Quick Sort 3-Way,0.0027892799931578333,0.00019476542785492015,0.0698264169723671
Exp1,2009,Counting Sort,0.01593497998546809,0.0008246667042785275,0.051751976157521536
Exp1,2009,Merge Sort,0.004313839983660727,0.00018277944971970328,0.04237047512471627
Exp1,2154,Quick Sort,0.0037588699837215246,0.00024769040291037857,0.06589491096607418
Exp1,2154,Quick Sort 3-Way,0.0034442899865098297,0.0006553738692777439,0.19027836559773753
Exp1,2154,Counting Sort,0.015989639982581138,0.0004080799360473513,0.025521521215731383
Exp1,2154,Merge Sort,0.004789979988709092,0.00019161913791873359,0.040004162516423226
Exp1,2310,Quick Sort,0.004052300006151199,0.0002177054651846032,0.05372392588261891
Exp1,2310,Quick Sort 3-Way,0.0036551900207996368,0.0004151581444793438,0.1135804546731939
Exp1,2310,Counting Sort,0.01631786997895688,0.0007172903097125662,0.04395734925192847
Exp1,2310,Merge Sort,0.005395390011835843,0.00047364664027395716,0.08778728492934165
Exp1,2477,Quick Sort,0.004250570014119148,0.00032813861435435424,0.07719873176171052
Exp1,2477,Quick Sort 3-Way,0.0037614800268784164,0.00036938209925110475,0.09820126562193877
Exp1,2477,Counting Sort,0.01607608001213521,0.000601937721329202,0.03744306577690722
Exp1,2477,Merge Sort,0.005757479986641556,0.00034167701864793815,0.05934489037577092
Exp1,2656,Quick Sort,0.004642750008497387,0.00029213769585643073,0.06292341722508128
Exp1,2656,Quick Sort 3-Way,0.00418168002506718,0.0006532832211940353,0.15622506200328898
Exp1,2656,Counting Sort,0.016485320031642915,0.0009283872589677982,0.05631599854815046
Exp1,2656,Merge Sort,0.011253590043634177,0.008326004485477233,0.7398531893550723
Exp1,2848,Quick Sort,0.006132559990510345,0.0017309099975231315,0.2822491749288354
Exp1,2848,Quick Sort 3-Way,0.004890269972383976,0.0010556647871931412,0.21587045156088
Exp1,2848,Counting Sort,0.016622279980219902,0.0017911068407700068,0.10775337937403168
Exp1,2848,Merge Sort,0.005352589988615364,0.000565253342369898,0.10560370653686492
Exp1,3053,Quick Sort,0.005378079984802752,0.0003170889004390465,0.05895949880534849
Exp1,3053,Quick Sort 3-Way,0.004732390015851707,0.0001789851067451046,0.03782129244326283
Exp1,3053,Counting Sort,0.016443400003481656,0.0003513266962807263,0.021365818273978487
Exp1,3053,Merge Sort,0.007284259994048624,0.0001225007785629441,0.01681718920837937
Exp1,3274,Quick Sort,0.006440719997044653,0.0004164390866310365,0.0646572257173299
Exp1,3274,Quick Sort 3-Way,0.005018019990529865,0.00031884281353499643,0.06353956623064967
Exp1,3274,Counting Sort,0.016575879999436438,0.0007150371991569159,0.043137208955495956
Exp1,3274,Merge Sort,0.008330620022024959,0.0014343956190698548,0.17218353679288212
Exp1,3511,Quick Sort,0.006409749982412905,0.000340576899569488,0.05313419407995072
Exp1,3511,Quick Sort 3-Way,0.005442830023821444,0.0003192692764188429,0.05865868950922741
Exp1,3511,Counting Sort,0.016849089995957908,0.0010985721715194782,0.06520068275396626
Exp1,3511,Merge Sort,0.008261029981076718,0.0001285414621158675,0.015559980100582299
Exp1,3764,Quick Sort,0.006833949987776577,0.0004574145274357151,0.06693267118633608
Exp1,3764,Quick Sort 3-Way,0.005994340009056031,0.0004110777965794062,0.06857765758338112
Exp1,3764,Counting Sort,0.016716100007761272,0.0004833910473136895,0.028917692948071106
Exp1,3764,Merge Sort,0.009242439991794527,0.0003995246977396498,0.043227188717952114
Exp1,4037,Quick Sort,0.007294129987712951,0.0004146863836891413,0.05685206931980723
Exp1,4037,Quick Sort 3-Way,0.006460530019830912,0.00034613638606491233,0.05357708810305498
Exp1,4037,Counting Sort,0.016284350003115833,0.00018420334809072557,0.011311679499364744
Exp1,4037,Merge Sort,0.010045820032246413,0.0003969982878044656,0.0395187537234519
Exp1,4328,Quick Sort,0.009150509955361487,0.0009380522586104644,0.10251365914976561
Exp1,4328,Quick Sort 3-Way,0.011364069988485426,0.01089411118966239,0.9586452037606932
Exp1,4328,Counting Sort,0.01714288998628035,0.0009393721332823017,0.05479660279183334
Exp1,4328,Merge Sort,0.01269512998405844,0.0016393999456191981,0.12913612918322454
Exp1,4641,Quick Sort,0.009096110006794333,0.002144285954760084,0.23573658994431806
Exp1,4641,Quick Sort 3-Way,0.007009860000107437,0.00028036587772287634,0.03999593111967704
Exp1,4641,Counting Sort,0.01721817000070587,0.0011579786694989784,0.06725329517895957
Exp1,4641,Merge Sort,0.012951769994106143,0.0016691029366453997,0.1288706437347903
Exp1,4977,Quick Sort,0.009619429986923934,0.0008442082696783607,0.08776073746842858
Exp1,4977,Quick Sort 3-Way,0.009220399975311011,0.0020483760390066705,0.22215696113959277
Exp1,4977,Counting Sort,0.020360889995936306,0.0008303467311089289,0.0407814555883683
Exp1,4977,Merge Sort,0.016760999988764527,0.0027328659739392753,0.163049100636669
Exp1,5336,Quick Sort,0.013024920027237385,0.0012917819993919285,0.09917772982026657
Exp1,5336,Quick Sort 3-Way,0.010276640008669348,0.001258521712339356,0.12246431822829934
Exp1,5336,Counting Sort,0.019923649984411894,0.0014528359475528393,0.07292017018415434
Exp1,5336,Merge Sort,0.015789870009757578,0.0008426966057654559,0.053369445425750776
Exp1,5722,Quick Sort,0.010350690002087503,0.0004944763947978054,0.04777231225146156
Exp1,5722,Quick Sort 3-Way,0.008888040017336608,0.000647493075029853,0.0728499279668951
Exp1,5722,Counting Sort,0.0163694400107488,0.0003177105298079964,0.01940875983536245
Exp1,5722,Merge Sort,0.014615039993077514,0.0009367575699215188,0.06409545032823849
Exp1,6135,Quick Sort,0.013158309983555227,0.004488015857226999,0.34107844113993036
Exp1,6135,Quick Sort 3-Way,0.01165321997832507,0.002605796053959081,0.22361167632687348
Exp1,6135,Counting Sort,0.02085333000868559,0.002118343798183734,0.10158299884485718
Exp1,6135,Merge Sort,0.021222289989236743,0.0016799317510758226,0.07915883497623628
Exp1,6579,Quick Sort,0.01385432998649776,0.0011003555996476988,0.07942322730295079
Exp1,6579,Quick Sort 3-Way,0.012422130000777543,0.002237806271405143,0.1801467438567356
Exp1,6579,Counting Sort,0.02011981001123786,0.0008467047794095475,0.04208313989727652
Exp1,6579,Merge Sort,0.017044260003603994,0.0025300009492308082,0.14843712479719517
Exp1,7054,Quick Sort,0.013896140013821423,0.0009749203433236999,0.07015763675049486
Exp1,7054,Quick Sort 3-Way,0.011527240020222963,0.00043828455675794394,0.03802163883019992
Exp1,7054,Counting Sort,0.01774644000688568,0.0019327383115236617,0.10890850845430142
Exp1,7054,Merge Sort,0.018782899994403125,0.0008583375423406253,0.04569781783411456
Exp1,7564,Quick Sort,0.01486965999938548,0.0010077915053850327,0.06777502010312825
Exp1,7564,Quick Sort 3-Way,0.015417849982623013,0.003005009230734562,0.1949045576472346
Exp1,7564,Counting Sort,0.018363680015318098,0.0024291291745087294,0.132278997046478
Exp1,7564,Merge Sort,0.02028854002710432,0.00038447181710147513,0.018950196346698332
Exp1,8111,Quick Sort,0.019404749991372226,0.0012299394257148937,0.06338342036159969
Exp1,8111,Quick Sort 3-Way,0.012475379998795688,0.0020407434611919863,0.16358166736315766
Exp1,8111,Counting Sort,0.014946310012601313,0.0006819289221741527,0.04562523603479487
Exp1,8111,Merge Sort,0.02033214998664334,0.00299268149393201,0.14718962312878725
Exp1,8697,Quick Sort,0.021380120026879012,0.0013622590536714505,0.0637161555668922
Exp1,8697,Quick Sort 3-Way,0.016468510031700134,0.0009293366215307407,0.056431129455054914
Exp1,8697,Counting Sort,0.021034010022412987,0.002319002758347176,0.11025014991797288
Exp1,8697,Merge Sort,0.025904429994989188,0.0023800784269214603,0.09187920472991877
Exp1,9326,Quick Sort,0.019021669996436688,0.0011285744815481907,0.059330988381125604
Exp1,9326,Quick Sort 3-Way,0.016384580032899977,0.001319931497997354,0.08055937322451674
Exp1,9326,Counting Sort,0.0174919800600037,0.0007056836735394582,0.04034326995106973
Exp1,9326,Merge Sort,0.024893969995900992,0.0008910266560459899,0.035792870972074974
Exp1,10000,Quick Sort,0.019997249997686595,0.0008362971778033641,0.04182060922877456
Exp1,10000,Quick Sort 3-Way,0.016545510001014917,0.0005933078125393065,0.035859143205794954
Exp1,10000,Counting Sort,0.017575300019234418,0.000961796658676132,0.05472433799841489
Exp1,10000,Merge Sort,0.027081930008716882,0.0012129308731608183,0.04478746059717351
Exp1,10722,Quick Sort,0.021867220033891497,0.0008064626666782816,0.036879981334086535
Exp1,10722,Quick Sort 3-Way,0.01932450997410342,0.001225890245561563,0.06343706759987011
Exp1,10722,Counting Sort,0.01887240000069141,0.002388084586463006,0.1265384681532564
Exp1,10722,Merge Sort,0.028782550001051278,0.0008256452645875514,0.028685619048951356
Exp1,11497,Quick Sort,0.02486490000737831,0.0035262252547717822,0.14181538046505013
Exp1,11497,Quick Sort 3-Way,0.02548089997144416,0.001740835530232304,0.0683192325303744
Exp1,11497,Counting Sort,0.017213829979300495,0.0008516188629487357,0.04947294495024066
Exp1,11497,Merge Sort,0.031815870013087985,0.0011332401077626636,0.03561870561127156
Exp1,12328,Quick Sort,0.025267290009651333,0.0015121621142991089,0.059846628337328976
Exp1,12328,Quick Sort 3-Way,0.02055437001399696,0.0005428740402545759,0.026411611734385127
Exp1,12328,Counting Sort,0.017604080005548896,0.0005574694506934806,0.03166705959742079
Exp1,12328,Merge Sort,0.033734479988925155,0.0009463669306015517,0.028053402065549515
Exp1,13219,Quick Sort,0.027391940006054938,0.001082888476358414,0.03953310631225987
Exp1,13219,Quick Sort 3-Way,0.023590189998503774,0.0011130863628441231,0.04718428986433435
Exp1,13219,Counting Sort,0.018303769978228957,0.0005841913929976645,0.03191645183984059
Exp1,13219,Merge Sort,0.03671662998385728,0.0007058998467216966,0.019225616485828094
Exp1,14174,Quick Sort,0.029808339977171278,0.0024827566290296778,0.08329067069588905
Exp1,14174,Quick Sort 3-Way,0.024912720022257417,0.0010430349525188942,0.04186756611028544
Exp1,14174,Counting Sort,0.01886200001463294,0.0009213225131989069,0.04884543062687703
Exp1,14174,Merge Sort,0.04092938000103459,0.0018486735600743512,0.045167397112480606
Exp1,15199,Quick Sort,0.0317325500305742,0.0017617824081124233,0.05551972364070811
Exp1,15199,Quick Sort 3-Way,0.02648379999445751,0.0009357553875519158,0.035333123937945056
Exp1,15199,Counting Sort,0.01792909997748211,0.0007066226241002678,0.03941205219379356
Exp1,15199,Merge Sort,0.042436960013583304,0.0010514647018099604,0.024777097640203388
Exp1,16297,Quick Sort,0.04225878998404369,0.0055975237925749875,0.13245821271003103
Exp1,16297,Quick Sort 3-Way,0.02862358000129462,0.0016479952388697627,0.05757474218093003
Exp1,16297,Counting Sort,0.018867860001046212,0.000693543812049791,0.03675794774878203
Exp1,16297,Merge Sort,0.04597733000991867,0.0016017832808015884,0.034838545005898267
Exp1,17475,Quick Sort,0.03693827001843601,0.001286221059018336,0.034820825620051475
Exp1,17475,Quick Sort 3-Way,0.030620910006109624,0.0013030980869388788,0.042555824979691285
Exp1,17475,Counting Sort,0.019584389985539016,0.0007985662123445338,0.04077564902119442
Exp1,17475,Merge Sort,0.051082760002464055,0.0033553595587357443,0.06568477424817872
Exp1,18738,Quick Sort,0.04019288001582026,0.0018407220904113632,0.04579721805670157
Exp1,18738,Quick Sort 3-Way,0.03345833997009322,0.0013795964189146674,0.04123325963415464
Exp1,18738,Counting Sort,0.018819819996133448,0.0011083590742896185,0.058893181471306955
Exp1,18738,Merge Sort,0.05607307996833697,0.0032299589914902525,0.057602667684994786
Exp1,20092,Quick Sort,0.042800679977517575,0.001244294683240891,0.029071843809362292
Exp1,20092,Quick Sort 3-Way,0.03497151997871697,0.001639668428327031,0.04688582107168643
Exp1,20092,Counting Sort,0.018667509977240114,0.0008299596693000886,0.044460116550734174
Exp1,20092,Merge Sort,0.058405199996195735,0.0015825804440595238,0.02709656750019872
Exp1,21544,Quick Sort,0.047035350033547724,0.0016317233177537025,0.03469142499396484
Exp1,21544,Quick Sort 3-Way,0.03898504001554101,0.0016688755261158451,0.04280810088820132
Exp1,21544,Counting Sort,0.02351801001932472,0.004159437252670923,0.17686178589315668
Exp1,21544,Merge Sort,0.06288287000497803,0.001492034969569713,0.023727208529947797
Exp1,23101,Quick Sort,0.04988846001215279,0.0018931809613309176,0.03794827422754161
Exp1,23101,Quick Sort 3-Way,0.041795320005621764,0.00412493479002365,0.09869370038245472
Exp1,23101,Counting Sort,0.01985276001505554,0.0017817226168295012,0.08974684706198603
