experiment,n,algorithm,mean_time,std_time,relative_error
Exp3,174,Merge Sort,0.00023016998311504717,3.549132052041129e-05,0.15419612948692557
Exp3,187,Quick Sort,0.0001778699806891382,1.5236324803929039e-05,0.08565990025353086
Exp3,187,Quick Sort 3-Way,0.00023962000850588083,3.757825512701479e-05,0.15682436271215028
Exp3,187,Counting Sort,0.0160094500053674,0.0003344619377062705,0.02089153203852333
Exp3,187,Merge Sort,0.0002467400045134127,3.51661235571179e-05,0.1425229914641032
Exp3,200,Quick Sort,0.00023063999833539128,6.056517162543916e-05,0.2625961327721079
Exp3,200,Quick Sort 3-Way,0.00023194000823423266,2.1021048973553844e-05,0.0906314056535042
Exp3,200,Counting Sort,0.016085970017593355,0.0014335082374575673,0.08911543636409416
Exp3,200,Merge Sort,0.00025429000379517674,3.4939069158941044e-05,0.1373985160151378
Exp3,215,Quick Sort,0.00017439001239836217,3.836193707695857e-05,0.21997783330233228
Exp3,215,Quick Sort 3-Way,0.00022420999594032764,3.8907847073559406e-05,0.17353306176373393
Exp3,215,Counting Sort,0.01617551000090316,0.0014801624008771261,0.09150638222810169
Exp3,215,Merge Sort,0.00025341002037748694,3.008547151149592e-05,0.11872250144915235
Exp3,231,Quick Sort,0.0003075900138355792,0.00011043513219456715,0.3590335421409348
Exp3,231,Quick Sort 3-Way,0.00027238000184297566,1.1139258079398204e-05,0.04089602028059268
Exp3,231,Counting Sort,0.01706853997893631,0.002523173111290641,0.14782594846450842
Exp3,231,Merge Sort,0.0003268499975092709,5.907837362804657e-05,0.18075072381290394
Exp3,247,Quick Sort,0.00016139999497681855,3.3516104497858895e-05,0.20765864647438634
Exp3,247,Quick Sort 3-Way,0.0002745900070294738,7.010595536609892e-05,0.25531138632650213
Exp3,247,Counting Sort,0.015859959973022343,0.0008994940141739327,0.05671477202363463
Exp3,247,Merge Sort,0.0002696100040338933,2.982997149108426e-05,0.11064118929108528
Exp3,265,Quick Sort,0.0002446199883706868,4.282491375159431e-05,0.17506710729909464
Exp3,265,Quick Sort 3-Way,0.0003114099963568151,3.424190751124669e-05,0.10995763755769788
Exp3,265,Counting Sort,0.018339380004908888,0.0022731854484914823,0.1239510522102176
Exp3,265,Merge Sort,0.00032230999786406753,4.0528858422889055e-05,0.1257449619666526
Exp3,284,Quick Sort,0.0004898100043646992,0.00026030345903875105,0.5314376119703268
Exp3,284,Quick Sort 3-Way,0.0005398500128649175,0.00021767471473488624,0.4032133176763549
Exp3,284,Counting Sort,0.018247880018316207,0.0021923030074472694,0.12014014807455757
Exp3,284,Merge Sort,0.00041009000269696114,4.4683831144884896e-05,0.10896103501919388
Exp3,305,Quick Sort,0.0002903799992054701,3.044458279992762e-05,0.10484393857438275
Exp3,305,Quick Sort 3-Way,0.00046689999289810656,0.00022321466407866481,0.47807810553421415
Exp3,305,Counting Sort,0.01565986000932753,0.00036029503562078465,0.02300755149830082
Exp3,305,Merge Sort,0.0003985999966971576,1.67066791256905e-05,0.041913395042959954
Exp3,327,Quick Sort,0.0008616699953563512,0.0008906964137427825,1.033686235499505
Exp3,327,Quick Sort 3-Way,0.0004422100028023124,8.094693406430142e-05,0.18305088883411874
Exp3,327,Counting Sort,0.01568157001165673,0.00045077326216594695,0.028745416551459412
Exp3,327,Merge Sort,0.0004964599967934192,0.00012384572189716277,0.24945760523923124
Exp3,351,Quick Sort,0.00035085000563412906,2.4987723231919756e-05,0.07122052965841272
Exp3,351,Quick Sort 3-Way,0.0004648599890060722,6.46384383944472e-05,0.13904926197811113
Exp3,351,Counting Sort,0.017337530001532285,0.0027401176281771533,0.15804544407046348
Exp3,351,Merge Sort,0.000550519989337772,0.00015460670649215203,0.28083758898224664
Exp3,376,Quick Sort,0.000397359998896718,6.517358055600978e-05,0.164016460481594
Exp3,376,Quick Sort 3-Way,0.0005073900101706385,9.278576966155335e-05,0.18286873568982745
Exp3,376,Counting Sort,0.016434210038278253,0.0014914843152442107,0.09075485294214163
Exp3,376,Merge Sort,0.0005403499933890998,8.296036174701248e-05,0.15353079071340653
Exp3,403,Quick Sort,0.00042049001203849914,5.6786117281553374e-05,0.13504748188015026
Exp3,403,Quick Sort 3-Way,0.0005783900152891875,0.00019964033623608951,0.3451655992648351
Exp3,403,Counting Sort,0.015939260018058125,0.0004470235334976726,0.02804543830712496
Exp3,403,Merge Sort,0.0005996100255288184,5.760437330014645e-05,0.09606973007054545
Exp3,432,Quick Sort,0.00032614999217912556,0.0003762112372638888,1.1534914802551
Exp3,432,Quick Sort 3-Way,0.0004456099704839289,0.00021082732874362915,0.473120761895593
Exp3,432,Counting Sort,0.01778270998038351,0.0007204387839516233,0.04051344169400248
Exp3,432,Merge Sort,0.0003705499810166657,0.00035006937294363745,0.9447291617264794
Exp3,464,Quick Sort,0.0002328500035218894,0.00023861502509980076,1.0247585204668868
Exp3,464,Quick Sort 3-Way,0.0006149200140498579,0.0003331511816096044,0.5417797014207972
Exp3,464,Counting Sort,0.015936750033870337,0.0015268487224786057,0.0958067811337693
Exp3,464,Merge Sort,0.00035126999719068406,7.474023698951935e-05,0.2127714794524487
Exp3,497,Quick Sort,0.0005177799961529673,0.00013393204624622486,0.25866593387408005
Exp3,497,Quick Sort 3-Way,0.0006859400076791645,0.00010522696878541719,0.15340549845087198
Exp3,497,Counting Sort,0.016391280002426355,0.00130063005704896,0.07934890117528536
Exp3,497,Merge Sort,0.0007226600078865886,9.097985678892419e-05,0.12589579580443894
Exp3,533,Quick Sort,0.0005692100152373315,6.477250522601899e-05,0.11379368509356282
Exp3,533,Quick Sort 3-Way,0.0007235300145111979,6.250374989398013e-05,0.08638722463532682
Exp3,533,Counting Sort,0.016512919985689222,0.001425302779975041,0.08631439994926804
Exp3,533,Merge Sort,0.0007855900214053691,7.512204367842315e-05,0.09562499730334498
Exp3,572,Quick Sort,0.0006477099843323231,0.00010433306070690876,0.16107990185523863
Exp3,572,Quick Sort 3-Way,0.0007983199786394835,9.840443286949844e-05,0.12326439961730845
Exp3,572,Counting Sort,0.01665638998383656,0.001345039518087809,0.08075216294725576
Exp3,572,Merge Sort,0.0008748099906370043,0.00010385143653537616,0.11871313502004632
Exp3,613,Quick Sort,0.0006616399972699582,7.463002414098977e-05,0.11279551485539906
Exp3,613,Quick Sort 3-Way,0.0008748600143007936,0.00015930112061265662,0.1820875545900602
Exp3,613,Counting Sort,0.015649219998158517,0.00023991561076471752,0.015330835069923549
Exp3,613,Merge Sort,0.0008592900121584535,6.777425101591363e-05,0.0788723830801562
Exp3,657,Quick Sort,0.0007366999983787535,9.300764801981631e-05,0.1262490134715584
Exp3,657,Quick Sort 3-Way,0.0008926000096835196,5.7626885675388566e-05,0.06456070473920425
Exp3,657,Counting Sort,0.016360210010316224,0.0014423501208464281,0.08816207860027031
Exp3,657,Merge Sort,0.0009940500021912158,6.966799283765323e-05,0.0700849984247089
Exp3,705,Quick Sort,0.0008454700000584126,9.68873101616349e-05,0.11459579896973407
Exp3,705,Quick Sort 3-Way,0.0010350299999117853,0.00012021275092269049,0.11614421894335054
Exp3,705,Counting Sort,0.01658764998428524,0.0016896708627207498,0.10186318522042033
Exp3,705,Merge Sort,0.001073719991836697,8.609099067070646e-05,0.08018011336776908
Exp3,756,Quick Sort,0.00090929000871256,0.00013842765690985832,0.15223708122104457
Exp3,756,Quick Sort 3-Way,0.0010368800023570657,7.115299750664021e-05,0.06862221023155346
Exp3,756,Counting Sort,0.016355519997887313,0.0011260470094811843,0.06884813259539524
Exp3,756,Merge Sort,0.0011306100059300661,7.09508503827446e-05,0.06275448652550954
Exp3,811,Quick Sort,0.0009332900168374181,8.821155617689471e-05,0.09451676819153358
Exp3,811,Quick Sort 3-Way,0.0011303399922326207,0.00010262647053911344,0.09079256793914553
Exp3,811,Counting Sort,0.016530829994007946,0.0017281949416698866,0.10454374900088613
Exp3,811,Merge Sort,0.0012058899854309856,6.797872724325575e-05,0.05637224627830384
Exp3,869,Quick Sort,0.0009614399983547626,0.00011439478819673657,0.11898276376320048
Exp3,869,Quick Sort 3-Way,0.0012222299934364854,7.339105064125443e-05,0.060046841458132064
Exp3,869,Counting Sort,0.016613850020803508,0.0013949436732346107,0.08396269807948742
Exp3,869,Merge Sort,0.001335240015760064,9.105280158033293e-05,0.06819208569666974
Exp3,932,Quick Sort,0.0011117300018668173,0.00024246957212076243,0.21810113221160485
Exp3,932,Quick Sort 3-Way,0.0012627799995243547,8.892617157022497e-05,0.07042095345485387
Exp3,932,Counting Sort,0.01571442001732066,0.0002131851719650646,0.013566213180638474
Exp3,932,Merge Sort,0.0019537800340913235,0.0010996196932515849,0.5628165269705006
Exp3,1000,Quick Sort,0.001148780039511621,0.000448265180908385,0.3902097577347838
Exp3,1000,Quick Sort 3-Way,0.0015445000026375055,0.00021125809708673964,0.13678089784783376
Exp3,1000,Counting Sort,0.01608994998969138,0.0004327352556802136,0.02689475454911056
Exp3,1000,Merge Sort,0.0015362999867647887,0.00015718861094539727,0.10231635246994455
Exp3,1072,Quick Sort,0.000698890001513064,0.00011978703046449563,0.17139611413121142
Exp3,1072,Quick Sort 3-Way,0.0010626900009810926,0.00016215764667392362,0.15259167445277275
Exp3,1072,Counting Sort,0.01538022002205253,0.00015704577063011178,0.01021089232825901
Exp3,1072,Merge Sort,0.0011751299840398134,0.0001326095490538769,0.11284670704937447
Exp3,1149,Quick Sort,0.001756900001782924,0.0009228663565947925,0.5252810949161911
Exp3,1149,Quick Sort 3-Way,0.001670199993532151,0.00010160785913296357,0.06083574393871392
Exp3,1149,Counting Sort,0.016509760019835087,0.0019211883392406877,0.11636682404423454
Exp3,1149,Merge Sort,0.002002830000128597,0.00039552202146778603,0.19748157429356986
Exp3,1232,Quick Sort,0.001947360031772405,0.0015922348232669183,0.8176376208244005
Exp3,1232,Quick Sort 3-Way,0.0015177100314758716,0.00012226928142355483,0.08056168760026981
Exp3,1232,Counting Sort,0.01551509001292288,0.00014807196403553882,0.009543738638461408
Exp3,1232,Merge Sort,0.0018162900116294623,0.00033902030758540386,0.18665538290399777
Exp3,1321,Quick Sort,0.0020525400061160324,0.0013569096594309822,0.6610880447580784
Exp3,1321,Quick Sort 3-Way,0.0018848799867555502,0.00019434193672019818,0.10310573515861854
Exp3,1321,Counting Sort,0.016099920007400216,0.00021279783534634266,0.013217322523871648
Exp3,1321,Merge Sort,0.003112870012409985,0.0009315512555265601,0.2992580004345741
Exp3,1417,Quick Sort,0.0011375400004908442,0.00013656451433828286,0.12005249422381262
Exp3,1417,Quick Sort 3-Way,0.0014759899699129163,0.00016524263569506358,0.11195376598989554
Exp3,1417,Counting Sort,0.01583312996663153,0.0004595503639419388,0.029024606310340755
Exp3,1417,Merge Sort,0.0028291100170463324,0.0014433642730866147,0.5101831545573919
Exp3,1519,Quick Sort,0.00294052999233827,0.001076231235713374,0.3659990676910489
Exp3,1519,Quick Sort 3-Way,0.0024322199984453618,0.0007095406469569547,0.29172552129761387
Exp3,1519,Counting Sort,0.018126270023640246,0.002214993956328758,0.1221980006609174
Exp3,1519,Merge Sort,0.002270139998290688,0.00015315575213592798,0.06746533352623507
Exp3,1629,Quick Sort,0.0020698099979199465,0.0002222037477137448,0.10735465957602303
Exp3,1629,Quick Sort 3-Way,0.0024886099854484196,0.00023120266054015798,0.09290433691581361
Exp3,1629,Counting Sort,0.0170562700368464,0.0014251976134413804,0.08355857466858509
Exp3,1629,Merge Sort,0.002777349995449185,0.00037671834607302387,0.13563949329047262
Exp3,1747,Quick Sort,0.002320150006562471,0.0002862191199144719,0.12336233394604235
Exp3,1747,Quick Sort 3-Way,0.0029391700169071554,0.0005262475794561482,0.17904632138630436
Exp3,1747,Counting Sort,0.01668791997944936,0.0018210953132684546,0.10912656074040834
Exp3,1747,Merge Sort,0.002719119994435459,0.00015844478013749783,0.058270609778806014
Exp3,1873,Quick Sort,0.0022567600011825562,9.57400762009612e-05,0.04242368535014481
Exp3,1873,Quick Sort 3-Way,0.0028782100067473947,0.00023889571481388303,0.08300148851329098
Exp3,1873,Counting Sort,0.01653853999450803,0.0014852337486472597,0.08980440529457032
Exp3,1873,Merge Sort,0.003161850059404969,0.00024846969045322847,0.07858364115469414
Exp3,2009,Quick Sort,0.0029444499989040194,0.001367772128932094,0.46452550712058444
Exp3,2009,Quick Sort 3-Way,0.0030077600036747753,0.000255683861978362,0.08500806635701534
Exp3,2009,Counting Sort,0.01618114000884816,0.0001773477056262895,0.010960149008618204
Exp3,2009,Merge Sort,0.003873460006434471,0.0010653326389078969,0.27503385529686625
Exp3,2154,Quick Sort,0.002607790008187294,0.00026357159727315676,0.10107086707352196
Exp3,2154,Quick Sort 3-Way,0.0032457200111821296,0.00021188801603629412,0.06528228414844754
Exp3,2154,Counting Sort,0.016736010008025912,0.0013670418267757473,0.0816826606891469
Exp3,2154,Merge Sort,0.003826109971851111,0.00042133909665239487,0.11012205601830799
Exp3,2310,Quick Sort,0.0029185999999754133,0.0003400483775224718,0.1165107851453904
Exp3,2310,Quick Sort 3-Way,0.003707419976126403,0.0003258895578155638,0.08790198032974421
Exp3,2310,Counting Sort,0.017916699987836182,0.0026484560790106084,0.14782052949531277
Exp3,2310,Merge Sort,0.00396154000191018,0.00021640370832501005,0.05462615756010649
Exp3,2477,Quick Sort,0.004439369961619377,0.0014299424339539704,0.32210481359214344
Exp3,2477,Quick Sort 3-Way,0.0033989599673077465,0.0001898491441239713,0.055855069182926355
Exp3,2477,Counting Sort,0.01587351998314261,0.0003003846480767213,0.018923631834383572
Exp3,2477,Merge Sort,0.0044091499876230955,0.0015471127920677371,0.3508868594651192
Exp3,2656,Quick Sort,0.0033576800138689577,0.0001914820127495251,0.05702807056020979
Exp3,2656,Quick Sort 3-Way,0.0039966500131413335,0.00018700899667952462,0.046791436844512965
Exp3,2656,Counting Sort,0.016865950019564483,0.0015143383784668111,0.0897867227585864
Exp3,2656,Merge Sort,0.0045896399999037375,0.0001577750561231115,0.03437634675626425
Exp3,2848,Quick Sort,0.0037670700228773064,0.00029391708393761796,0.07802272911113095
Exp3,2848,Quick Sort 3-Way,0.005054409999866038,0.0016111815055576794,0.31876747347373524
Exp3,2848,Counting Sort,0.019572570000309493,0.0017664734167423565,0.09025250218619343
Exp3,2848,Merge Sort,0.005234290019143373,0.0014473149258599739,0.27650644510844985
Exp3,3053,Quick Sort,0.004075020004529506,0.00016028495325237348,0.039333537767719425
Exp3,3053,Quick Sort 3-Way,0.0047028300235979256,0.0001973909136117598,0.04197279353523069
Exp3,3053,Counting Sort,0.016986500017810612,0.0015284994023059431,0.08998318668962338
Exp3,3053,Merge Sort,0.005248219985514879,0.00012961036615305414,0.024696062000217137
Exp3,3274,Quick Sort,0.005036959995049983,0.0015599832098280844,0.30970728601401254
Exp3,3274,Quick Sort 3-Way,0.0052363099996000535,0.00028950915513879094,0.05528877304072973
Exp3,3274,Counting Sort,0.01695479998597875,0.0018585379744743185,0.1096172161282521
Exp3,3274,Merge Sort,0.0055493499850854285,0.0002399574604775506,0.04324064280005158
Exp3,3511,Quick Sort,0.004698669980280101,0.00036275037103625875,0.07720277707493604
Exp3,3511,Quick Sort 3-Way,0.006090359995141625,0.0010481303231667423,0.17209661235179072
Exp3,3511,Counting Sort,0.016677339968737215,0.00021713458532055232,0.013019737303885726
Exp3,3511,Merge Sort,0.0065736699849367145,0.001609566426476806,0.24485050666751737
Exp3,3764,Quick Sort,0.0049539100262336435,0.00014277327084754153,0.028820319725525807
Exp3,3764,Quick Sort 3-Way,0.006118190009146929,0.00022208474926477606,0.03629909318487181
Exp3,3764,Counting Sort,0.017217649996746333,0.0016226858318604863,0.09424548833128388
Exp3,3764,Merge Sort,0.006807549996301532,0.0002948063574606746,0.04330579395242631
Exp3,4037,Quick Sort,0.004616630007512867,0.00020928228492008257,0.04533226283663783
Exp3,4037,Quick Sort 3-Way,0.006029060005676001,0.0003813860054786934,0.0632579548254025
Exp3,4037,Counting Sort,0.017091500014066698,0.0015758763881136683,0.09220234542413983
Exp3,4037,Merge Sort,0.006614209967665374,0.0002873330794922127,0.043441783810445465
Exp3,4328,Quick Sort,0.006237170018721372,0.0014406828454979926,0.23098341734691633
Exp3,4328,Quick Sort 3-Way,0.0076653000200167295,0.0010958233180377878,0.1429589598810506
Exp3,4328,Counting Sort,0.018209520040545615,0.003295113409418101,0.18095553326398212
Exp3,4328,Merge Sort,0.007775380008388311,0.00036974073352549064,0.04755275409389681
Exp3,4641,Quick Sort,0.006805859971791506,0.0014395608450133695,0.21151784652930997
Exp3,4641,Quick Sort 3-Way,0.007581920002121477,0.0002787473009691126,0.03676473780930385
Exp3,4641,Counting Sort,0.01734207997797057,0.0015012499142146203,0.08656688909990265
Exp3,4641,Merge Sort,0.008540000009816138,0.00023429008734579296,0.02743443642581882
Exp3,4977,Quick Sort,0.0063865100149996575,0.0002737547201484219,0.04286452530497387
Exp3,4977,Quick Sort 3-Way,0.007749620021786539,0.0004043867252580563,0.05218149072099048
Exp3,4977,Counting Sort,0.016873899998608978,0.0014536771068485545,0.08614944422856544
Exp3,4977,Merge Sort,0.009261080005671827,0.0018885087560895565,0.20391884693069967
Exp3,5336,Quick Sort,0.007421900017652662,0.00025817029860287263,0.03478493350608684
Exp3,5336,Quick Sort 3-Way,0.011341669980902226,0.0026787555259232573,0.23618704568497445
Exp3,5336,Counting Sort,0.017004909995011985,0.0003457666505226834,0.020333341994994765
Exp3,5336,Merge Sort,0.010333160019945355,0.0016906433579647131,0.16361339171186606
Exp3,5722,Quick Sort,0.008792819990776479,0.0018039154766331896,0.20515778538915466
Exp3,5722,Quick Sort 3-Way,0.009667899995110928,0.0005980816095134908,0.06186261854342117
Exp3,5722,Counting Sort,0.017703420005273078,0.0019773377539982137,0.1116924161212495
Exp3,5722,Merge Sort,0.010439389979001134,0.0003971396839234763,0.038042422471267386
Exp3,6135,Quick Sort,0.008608499984256923,0.0005744705707549097,0.06673294671609359
Exp3,6135,Quick Sort 3-Way,0.013980320002883673,0.004776402569809582,0.3416518769830998
Exp3,6135,Counting Sort,0.017287749971728772,0.0013671970813523078,0.07908473246015996
Exp3,6135,Merge Sort,0.01090017999522388,0.00030847352772027533,0.028299856319385443
Exp3,6579,Quick Sort,0.010390399978496133,0.001507596968925556,0.14509518132561436
Exp3,6579,Quick Sort 3-Way,0.011348889989312737,0.0005421096422465217,0.04776763566807212
Exp3,6579,Counting Sort,0.01834370002616197,0.0018780216427057286,0.10237965296135869
Exp3,6579,Merge Sort,0.012729370000306517,0.0016627680383165817,0.13062453509298128
Exp3,7054,Quick Sort,0.010714620025828481,0.0014144393419154707,0.13201021954169603
Exp3,7054,Quick Sort 3-Way,0.013645840040408076,0.002939764422796335,0.21543301211879234
Exp3,7054,Counting Sort,0.018491340009495618,0.003290282917936743,0.17793642409079746
Exp3,7054,Merge Sort,0.01338438002858311,0.0012932893908723802,0.09662676852498858
Exp3,7564,Quick Sort,0.013577339996118098,0.003613485609046369,0.266140909049895
Exp3,7564,Quick Sort 3-Way,0.017327160004060715,0.0020956170400434496,0.1209440577424304
Exp3,7564,Counting Sort,0.017980049981269987,0.0013771527153926633,0.07659337525909317
Exp3,7564,Merge Sort,0.014252630015835165,0.0003577661461011252,0.025101763373050073
Exp3,8111,Quick Sort,0.011881120014004409,0.0014202743601656113,0.11954044387158097
Exp3,8111,Quick Sort 3-Way,0.01420959999086335,0.001326853127713402,0.09337723289653171
Exp3,8111,Counting Sort,0.0201549099991098,0.0036415217120042286,0.18067665458020238
Exp3,8111,Merge Sort,0.01891199999954551,0.002241439062992458,0.11851940900202643
Exp3,8697,Quick Sort,0.014213389984797686,0.0034111026905049983,0.23999219708693245
Exp3,8697,Quick Sort 3-Way,0.014913460006937385,0.0004059331998460505,0.027219250238188865
Exp3,8697,Counting Sort,0.01875101000769064,0.0016988095198311186,0.09059829412572229
Exp3,8697,Merge Sort,0.01719872000394389,0.001639495348865702,0.0953265910771118
Exp3,9326,Quick Sort,0.01424869999755174,0.0017302581210211698,0.12143270061959818
Exp3,9326,Quick Sort 3-Way,0.016983509971760215,0.0017815738556342209,0.1049002154794021
Exp3,9326,Counting Sort,0.01874898998066783,0.0014814597412530965,0.07901544258014094
Exp3,9326,Merge Sort,0.01813997997669503,0.0014320734930327924,0.07894570417787779
Exp3,10000,Quick Sort,0.01673856002744287,0.0024761706405879783,0.1479321182066018
Exp3,10000,Quick Sort 3-Way,0.018100890005007385,0.001327996413139122,0.07336636003929908
Exp3,10000,Counting Sort,0.019070439995266496,0.0014634831824332228,0.076740923796015
Exp3,10000,Merge Sort,0.01981108002364635,0.001782375099069056,0.08996859822592343
Exp3,10722,Quick Sort,0.016975179978180675,0.0018649380430985722,0.10986263742096995
Exp3,10722,Quick Sort 3-Way,0.018605179979931562,0.0015378590465188952,0.08265757429800215
Exp3,10722,Counting Sort,0.019227739970665424,0.001566926578887259,0.08149301900680071
Exp3,10722,Merge Sort,0.021731099986936897,0.0019521288240302544,0.08983110957124708
Exp3,11497,Quick Sort,0.023140450019855055,0.003912399379181963,0.16907187957991446
Exp3,11497,Quick Sort 3-Way,0.02630120001267642,0.0026746397551160113,0.10169268907224431
Exp3,11497,Counting Sort,0.019178770016878847,0.0015870899979489035,0.0827524391059561
Exp3,11497,Merge Sort,0.02296341001056135,0.0018791255263822827,0.08183129271819968
Exp3,12328,Quick Sort,0.02345461000222713,0.00523029323083336,0.2229963845204298
Exp3,12328,Quick Sort 3-Way,0.024036909954156728,0.004063864971480185,0.1690676954413359
Exp3,12328,Counting Sort,0.019463779975194485,0.0014108068442561122,0.07248370286008719
Exp3,12328,Merge Sort,0.028517989977262913,0.003783137320536359,0.13265792307075686
Exp3,13219,Quick Sort,0.023461350006982684,0.004344662274908937,0.18518381395852568
Exp3,13219,Quick Sort 3-Way,0.026304559980053453,0.00412887581717088,0.15696426096090468
Exp3,13219,Counting Sort,0.023160829965490844,0.0037970194811079235,0.16394142553463772
Exp3,13219,Merge Sort,0.02670361001510173,0.001773115446969819,0.06639984054467042
Exp3,14174,Quick Sort,0.022648269985802473,0.002398071759592669,0.10588322026785926
Exp3,14174,Quick Sort 3-Way,0.02544146996224299,0.0019374752977957372,0.0761542198886736
Exp3,14174,Counting Sort,0.019481549994088708,0.0015958457580406327,0.08191574892782456
Exp3,14174,Merge Sort,0.02827543000457809,0.0018284396049539778,0.0646653155993714
Exp3,15199,Quick Sort,0.023749040008988233,0.002087713200329349,0.08790726696907404
Exp3,15199,Quick Sort 3-Way,0.02977452999912203,0.00455891120885184,0.1531144642412918
Exp3,15199,Counting Sort,0.02054461002117023,0.0017080270400404646,0.08313747685063991
Exp3,15199,Merge Sort,0.03013307000510395,0.0020426651363109217,0.06778815221830814
Exp3,16297,Quick Sort,0.02902042998466641,0.005578178768963738,0.19221557957311772
Exp3,16297,Quick Sort 3-Way,0.032301190018188215,0.004690041673158991,0.14519717912925542
Exp3,16297,Counting Sort,0.020339999988209456,0.0013686201984810472,0.06728712877455256
Exp3,16297,Merge Sort,0.03371320000151173,0.002342129607793892,0.0694721832305705
Exp3,17475,Quick Sort,0.028695749980397523,0.002555418288734057,0.08905215199044109
Exp3,17475,Quick Sort 3-Way,0.03405020997161046,0.005632681818964998,0.16542282187573223
Exp3,17475,Counting Sort,0.020984730031341315,0.0012167098754619298,0.05798072568218593
Exp3,17475,Merge Sort,0.043379210005514326,0.004953549951486711,0.11419179719633023
Exp3,18738,Quick Sort,0.03225611998932436,0.0071394566524123826,0.22133649846216133
Exp3,18738,Quick Sort 3-Way,0.032653699978254735,0.0020804543003336852,0.0637126666111079
Exp3,18738,Counting Sort,0.019855570013169198,0.0019683545350428293,0.09913362012459573
Exp3,18738,Merge Sort,0.04300406001275405,0.006544122771111306,0.1521745335014988
Exp3,20092,Quick Sort,0.03530886002117768,0.004598145321993975,0.13022638848255316
Exp3,20092,Quick Sort 3-Way,0.040447800024412575,0.00542334564937642,0.1340825865956398
Exp3,20092,Counting Sort,0.02474844000535086,0.00405811631619508,0.16397463093906828
Exp3,20092,Merge Sort,0.04268871000967921,0.0020270183604405288,0.0474837107980289
Exp3,21544,Quick Sort,0.03800698998384178,0.004925447043043144,0.12959318917749446
Exp3,21544,Quick Sort 3-Way,0.03960369998821989,0.0023131622174194268,0.05840773003803878
Exp3,21544,Counting Sort,0.023060230002738533,0.0025690919163105868,0.11140790512520875
Exp3,21544,Merge Sort,0.04712900000158697,0.003564823368418014,0.07563969887538408
Exp3,23101,Quick Sort,0.0399248999543488,0.002643662626798987,0.06621588607164505
Exp3,23101,Quick Sort 3-Way,0.04428737994749099,0.00342564334331496,0.0773503275058617
