experiment,n,algorithm,mean_time,std_time,relative_error
Exp3,8111,Quick Sort 3-Way,0.015537779987789688,0.001448600527468743,0.09323085592710932
Exp3,8111,Counting Sort,0.01890101000899449,0.001754159898377463,0.09280773342497067
Exp3,8111,Merge Sort,0.015990389988292004,0.0009683795023930602,0.06056009284964892
Exp3,8111,Sort,0.0018817099859006702,0.0012781408013214127,0.679244310174417
Exp3,8697,Quick Sort,0.012821059988345951,0.000862133167140606,0.06724351714478095
Exp3,8697,Quick Sort 3-Way,0.015600909991189838,0.0010681907598962847,0.06846977262861682
Exp3,8697,Counting Sort,0.020622320019174366,0.0027529033616102887,0.13349144805485874
Exp3,8697,Merge Sort,0.018165999988559632,0.0026389392505683333,0.1452680420692642
Exp3,8697,Sort,0.000596969993785024,0.0001526634916508672,0.2557305949046463
Exp3,9326,Quick Sort,0.013464340008795261,0.002640673317393959,0.19612348735021556
Exp3,9326,Quick Sort 3-Way,0.015904419997241348,0.0014359451567480936,0.09028591781386312
Exp3,9326,Counting Sort,0.02252111000707373,0.002981767562774254,0.13239878326768534
Exp3,9326,Merge Sort,0.019176909991074353,0.0016463980116209918,0.08585314382699229
Exp3,9326,Sort,0.000997809984255582,0.0011746602531310449,1.1772384238141316
Exp3,10000,Quick Sort,0.01353341997601092,0.0009457459977430398,0.06988226179483464
Exp3,10000,Quick Sort 3-Way,0.016726500017102807,0.0017697859201559944,0.1058073068691234
Exp3,10000,Counting Sort,0.018627469963394105,0.0027871970843685776,0.14962832257122713
Exp3,10000,Merge Sort,0.017742529953829946,0.001147212006023529,0.06465887384768873
Exp3,10000,Sort,0.0003824399551376697,0.0006720867690009004,1.7573654634463192
Exp3,10722,Quick Sort,0.01638355996692553,0.0008311280226401654,0.05072939118958353
Exp3,10722,Quick Sort 3-Way,0.01932746999664232,0.0013894331374468896,0.07188903346833651
Exp3,10722,Counting Sort,0.019535360008012502,0.002236922861038735,0.11450635463698915
Exp3,10722,Merge Sort,0.021573329996317624,0.001438240821345119,0.0666675391138324
Exp3,10722,Sort,0.0014532499830238524,0.0012153279612247454,0.8362827974688496
Exp3,11497,Quick Sort,0.017991900013294072,0.0017536569346945773,0.09746924634968036
Exp3,11497,Quick Sort 3-Way,0.02003867996390909,0.0014333249144793268,0.07152791087341252
Exp3,11497,Counting Sort,0.018940599996130916,0.0021720102598980157,0.1146748392522783
Exp3,11497,Merge Sort,0.022987099993042652,0.0022406864864010115,0.09747582283451087
Exp3,11497,Sort,0.0015758099849335848,0.0019011492332474326,1.2064584254601989
Exp3,12328,Quick Sort,0.01964648999273777,0.0037834140457565545,0.19257455388494715
Exp3,12328,Quick Sort 3-Way,0.021045450004749,0.0010350559312907088,0.049181933912420206
Exp3,12328,Counting Sort,0.02407444001873955,0.0038349122214872155,0.15929393242385362
Exp3,12328,Merge Sort,0.026116940018255264,0.004377372156834519,0.16760662442747185
Exp3,12328,Sort,0.002348390023689717,0.002243910930206628,0.9555103315764667
Exp3,13219,Quick Sort,0.024221099982969462,0.006590191739391111,0.27208474198219157
Exp3,13219,Quick Sort 3-Way,0.025232640001922844,0.0034061685928795434,0.13499057540629825
Exp3,13219,Counting Sort,0.02007590002613142,0.002053602536105051,0.10229192880179805
Exp3,13219,Merge Sort,0.02959644000511617,0.0046103629040582135,0.15577423849832095
Exp3,13219,Sort,0.0005335199879482385,0.0012378836711775954,2.320219858937494
Exp3,14174,Quick Sort,0.0226407099631615,0.0013166831370088382,0.058155558688362766
Exp3,14174,Quick Sort 3-Way,0.025067549967207014,0.001913534860254952,0.0763351369702348
Exp3,14174,Counting Sort,0.020101089973468336,0.001894291079607199,0.09423822698706866
Exp3,14174,Merge Sort,0.028564950020518155,0.0029635402373061957,0.10374743296163619
Exp3,14174,Sort,0.00045285000232979725,0.0005285466590444932,1.167156136303977
Exp3,15199,Quick Sort,0.02368365997681394,0.0010155840684439568,0.042881213015142215
Exp3,15199,Quick Sort 3-Way,0.02692986998008564,0.0014774093366237825,0.054861361667037804
Exp3,15199,Counting Sort,0.019034590024966748,0.002552694842947909,0.13410821244900273
Exp3,15199,Merge Sort,0.029211849998682742,0.002044279101354505,0.06998115838081766
Exp3,15199,Sort,0.0008771300199441609,0.0012679565648890012,1.4455742433370606
Exp3,16297,Quick Sort,0.0233810500241816,0.0018910077556891231,0.08087779435625725
Exp3,16297,Quick Sort 3-Way,0.028037010016851126,0.002338038768489374,0.08339115929566451
Exp3,16297,Counting Sort,0.018470760039053853,0.001871504520679848,0.1013225507084068
Exp3,16297,Merge Sort,0.0332009100005962,0.0017152216401931737,0.05166188638089658
Exp3,16297,Sort,0.0023834399995394046,0.0022097171048662684,0.9271125370444786
Exp3,17475,Quick Sort,0.0274388900375925,0.004003558815322681,0.14590819125109022
Exp3,17475,Quick Sort 3-Way,0.029278210049960764,0.00126108759113726,0.04307256451078539
Exp3,17475,Counting Sort,0.019013560004532335,0.002724404771132294,0.1432874627625162
Exp3,17475,Merge Sort,0.034950120036955926,0.0036783185910456303,0.10524480565892795
Exp3,17475,Sort,0.0011989800026640288,0.00264328892390113,2.204614687507692
Exp3,18738,Quick Sort,0.02871760998386889,0.0023609669760349273,0.08221321263716297
Exp3,18738,Quick Sort 3-Way,0.0330441299942322,0.0029899555226252676,0.09048371142309268
Exp3,18738,Counting Sort,0.018587889987975358,0.001514487935312969,0.08147713034092101
Exp3,18738,Merge Sort,0.03718593000667169,0.0027405264442560842,0.07369794015544036
Exp3,18738,Sort,-0.0007426000316627321,0.0002662350682678573,0.0
Exp3,20092,Quick Sort,0.03214836998376995,0.002095071320430587,0.06516881949188343
Exp3,20092,Quick Sort 3-Way,0.03622594999615103,0.004234711447885533,0.11689718139442766
Exp3,20092,Counting Sort,0.021193099999800322,0.0016679903424008113,0.07870440579323114
Exp3,20092,Merge Sort,0.04153066000435501,0.0026204543346440615,0.06309686227883866
Exp3,20092,Sort,0.0030017100041732185,0.002919044487966857,0.9724605254700044
Exp3,21544,Quick Sort,0.03609337996458635,0.0036653079688646153,0.10155069911604
Exp3,21544,Quick Sort 3-Way,0.036636569991242145,0.002152416781118912,0.058750499340780006
Exp3,21544,Counting Sort,0.02174183001043275,0.0025013713300459013,0.11504879436761423
Exp3,21544,Merge Sort,0.03925860001472757,0.0013313334341840419,0.033911892774694
Exp3,21544,Sort,0.0005835599964484569,0.0017904488133392877,3.068148646644646
Exp3,23101,Quick Sort,0.049021119985263796,0.01463911953322112,0.2986288264654454
Exp3,23101,Quick Sort 3-Way,0.054613159992732106,0.011611862944618277,0.2126202356018875
Exp3,23101,Counting Sort,0.022332349978387355,0.0038403821062555858,0.17196497950158418
Exp3,23101,Merge Sort,0.050659139966592194,0.004227450883596789,0.08344892721006782
Exp3,23101,Sort,0.0020165899768471727,0.0019017167237383437,0.9430358900779489
Exp3,24770,Quick Sort,0.04834580994211137,0.0035662299394971803,0.07376502625082373
Exp3,24770,Quick Sort 3-Way,0.0503955899970606,0.004252916700719144,0.08439065205838849
Exp3,24770,Counting Sort,0.020088829996529965,0.0014296045299595956,0.07116415093395373
Exp3,24770,Merge Sort,0.05076982995960862,0.002527601948242903,0.049785511400251066
Exp3,24770,Sort,0.0032238799962215126,0.0025116418269871834,0.7790742304089809
Exp3,26560,Quick Sort,0.04467630998697132,0.0039541861681791635,0.08850744766817803
Exp3,26560,Quick Sort 3-Way,0.05056839998578653,0.0019237944204812752,0.03804341092504418
Exp3,26560,Counting Sort,0.02454837003024295,0.002283245787521537,0.09301007703194296
Exp3,26560,Merge Sort,0.05555772999068722,0.0038767690932080376,0.06977911253497714
Exp3,26560,Sort,0.005180959997233003,0.0036507300486163436,0.7046435507253656
Exp3,28480,Quick Sort,0.05039170004893094,0.005278664545996291,0.10475265849079601
Exp3,28480,Quick Sort 3-Way,0.057236460014246406,0.004483728114839529,0.07833692219476028
Exp3,28480,Counting Sort,0.023075140034779906,0.0033069328521389556,0.14331149657833475
Exp3,28480,Merge Sort,0.0672707500285469,0.013133633977280772,0.19523543251275488
Exp3,28480,Sort,0.00621932001085952,0.004522294322242799,0.7271364577391815
Exp3,30538,Quick Sort,0.05190992003772408,0.004955485111426313,0.09546316210514394
Exp3,30538,Quick Sort 3-Way,0.06528029002947731,0.010098003032817103,0.15468685920753952
Exp3,30538,Counting Sort,0.022701400017831476,0.003496761269635069,0.15403284673581524
Exp3,30538,Merge Sort,0.06403052003588526,0.003438941443775461,0.05370784809881508
Exp3,30538,Sort,0.003382620005868376,0.0037350361336052464,1.1041843680713403
Exp3,32745,Quick Sort,0.07476880996255203,0.01649789897905365,0.22065215411769462
Exp3,32745,Quick Sort 3-Way,0.06965695000253616,0.009930496984139005,0.14256290267916472
Exp3,32745,Counting Sort,0.02736389994388446,0.005270791373817275,0.19261842736693827
Exp3,32745,Merge Sort,0.075046579958871,0.009463894186885577,0.1261069350804824
Exp3,32745,Sort,0.003848299977835268,0.002856395934181091,0.7422487723495663
Exp3,35111,Quick Sort,0.05663494000909851,0.003562608382011725,0.06290477894810845
Exp3,35111,Quick Sort 3-Way,0.06566475996514784,0.00570978386618901,0.08695354813174569
Exp3,35111,Counting Sort,0.026803289994131774,0.0037548701601772295,0.14008989795653104
Exp3,35111,Merge Sort,0.0788229100056924,0.004824127327707422,0.06120209628595335
Exp3,35111,Sort,0.00872414002660662,0.004521266726137503,0.5182478401709142
Exp3,37649,Quick Sort,0.06826691000023857,0.00589747555981913,0.08638849421774795
Exp3,37649,Quick Sort 3-Way,0.07544858001638205,0.005399142992651161,0.07156056471147439
Exp3,37649,Counting Sort,0.029586910002399235,0.0043641875629051455,0.147503999659013
Exp3,37649,Merge Sort,0.10877752003725619,0.02384465026070076,0.219205680112343
Exp3,37649,Sort,0.00816699001006782,0.002545057347524871,0.3116273369243091
Exp3,40370,Quick Sort,0.07007930002873763,0.005516630855382125,0.07871983386135283
Exp3,40370,Quick Sort 3-Way,0.07805321997730061,0.005737911317448584,0.0735128072758213
Exp3,40370,Counting Sort,0.029190759989432997,0.0035557186354329127,0.12180973146023182
Exp3,40370,Merge Sort,0.09402078998973593,0.005021078827953836,0.05340392086156665
Exp3,40370,Sort,0.006020699976943435,0.0035634185624585806,0.5918611749638524
Exp3,43287,Quick Sort,0.08442115000216291,0.011548782464758281,0.13679963450465193
Exp3,43287,Quick Sort 3-Way,0.07529893000610174,0.0057670732670611095,0.07658904670483077
Exp3,43287,Counting Sort,0.020826260023750365,0.0036247989041835894,0.17404944046842072
Exp3,43287,Merge Sort,0.11053354997420684,0.02694028617895011,0.24372949376218048
Exp3,43287,Sort,-0.0011493900092318626,0.00336192834422192,0.0
Exp3,46415,Quick Sort,0.12965962002053857,0.03660728777026993,0.2823337579153109
Exp3,46415,Quick Sort 3-Way,0.08830882002366705,0.004355176842703075,0.049317574864389244
Exp3,46415,Counting Sort,0.03363541001453996,0.012637870269510923,0.3757311197945204
Exp3,46415,Merge Sort,0.10871624000137672,0.007202992211342264,0.06625497912042441
Exp3,46415,Sort,0.004671630030497908,0.0040261164045190005,0.8618226139987999
Exp3,49770,Quick Sort,0.0953807900310494,0.01120627659462174,0.11748986972087094
Exp3,49770,Quick Sort 3-Way,0.10371457003057002,0.015621949751702143,0.15062444695183666
Exp3,49770,Counting Sort,0.03026298000477255,0.0029603037620381323,0.09781930799846165
Exp3,49770,Merge Sort,0.13986471001990136,0.036499900969902334,0.2609657644498656
Exp3,49770,Sort,0.013060319994110614,0.0061160204230842055,0.4682902429528639
Exp3,53366,Quick Sort,0.10223107999190688,0.007771185282540408,0.07601587778546029
Exp3,53366,Quick Sort 3-Way,0.103274259949103,0.007606635539319487,0.0736547087635224
Exp3,53366,Counting Sort,0.03152245001401752,0.007183044037769634,0.22787074083947956
Exp3,53366,Merge Sort,0.11814126998651775,0.0028189022370595693,0.023860436216584277
Exp3,53366,Sort,0.01090241998899728,0.0036532008024479407,0.3350816429870387
Exp3,57223,Quick Sort,0.10175865003839135,0.007738060618066044,0.07604327116315557
Exp3,57223,Quick Sort 3-Way,0.09965348002733664,0.003777437106052101,0.03790572195788733
Exp3,57223,Counting Sort,0.026393650029785932,0.006746568795508992,0.2556133307782482
Exp3,57223,Merge Sort,0.15331352001521736,0.0582224007327205,0.3797603807344685
Exp3,57223,Sort,0.0011555200093425837,0.0049013890734230705,4.241717178235317
Exp3,61359,Quick Sort,0.13393847999395803,0.005962224708705104,0.04451465112172439
Exp3,61359,Quick Sort 3-Way,0.14415688998997211,0.017569596828030793,0.12187830099035138
Exp3,61359,Counting Sort,0.039425359945744275,0.005917529430460673,0.15009449345812337
Exp3,61359,Merge Sort,0.1444235500181094,0.004084261125956671,0.028279744719227177
Exp3,61359,Sort,0.011757830018177626,0.0030598992558412462,0.2602435356788316
Exp3,65793,Quick Sort,0.12167489002458749,0.007805486272948085,0.06415034582213955
Exp3,65793,Quick Sort 3-Way,0.12643464002758262,0.005905480274876686,0.046707771490379246
Exp3,65793,Counting Sort,0.03632655002875254,0.009287245991371885,0.2556600058090022
Exp3,65793,Merge Sort,0.16927311001345516,0.033188405023777956,0.19606424801399278
Exp3,65793,Sort,0.010717500036116689,0.003642249887083629,0.3398413692381324
Exp3,70548,Quick Sort,0.12905482001369822,0.00622579590640503,0.04824148300500677
Exp3,70548,Quick Sort 3-Way,0.15211506997002291,0.02178142676438077,0.14319045949012943
Exp3,70548,Counting Sort,0.0408803799888119,0.0076103422674170685,0.18616124090578068
Exp3,70548,Merge Sort,0.16986081001814457,0.006277811113436031,0.03695856102867656
Exp3,70548,Sort,0.011777049989905208,0.004100951929654334,0.34821554915445696
Exp3,75646,Quick Sort,0.13399533000774683,0.005585088956722204,0.04168122095299371
Exp3,75646,Quick Sort 3-Way,0.14775736001320183,0.007640896155562588,0.05171245719928868
Exp3,75646,Counting Sort,0.03775874003767967,0.00417713159725228,0.11062687984514039
Exp3,75646,Merge Sort,0.17924358000745996,0.011610513137164566,0.06477505714113357
Exp3,75646,Sort,0.016992380004376174,0.005863212108849431,0.3450494932045678
Exp3,81113,Quick Sort,0.16011606000829487,0.02133203023113634,0.13322854827948694
Exp3,81113,Quick Sort 3-Way,0.20202185002854095,0.029639610174741877,0.14671487351766405
Exp3,81113,Counting Sort,0.04905880999285728,0.007576388338170724,0.15443481689168181
Exp3,81113,Merge Sort,0.20171951999654994,0.01314677295442678,0.06517352884168885
Exp3,81113,Sort,0.0211707400274463,0.004656868743885799,0.21996721597112398
Exp3,86974,Quick Sort,0.16529219998046757,0.008839514597283908,0.05347811087473254
Exp3,86974,Quick Sort 3-Way,0.17179241999983788,0.010663979990312126,0.06207479928580196
Exp3,86974,Counting Sort,0.04545950001338497,0.009732431171415274,0.21409014988175595
Exp3,86974,Merge Sort,0.2174167599994689,0.024220633171405836,0.11140186787561823
Exp3,86974,Sort,0.029706210002768785,0.010873221028231411,0.3660251855493503
Exp3,93260,Quick Sort,0.18488747003721073,0.018839693143095956,0.10189816075315569
Exp3,93260,Quick Sort 3-Way,0.18077547003049405,0.007149858281968713,0.039551042410580606
Exp3,93260,Counting Sort,0.03876133000012487,0.004692124364357725,0.12105168641898019
Exp3,93260,Merge Sort,0.2307884200010449,0.01755942429358021,0.07608451192438818
Exp3,93260,Sort,0.016601740033365786,0.009753889519859399,0.5875221211906861
Exp3,100000,Quick Sort,0.2077180399908684,0.021178545554679507,0.10195814266113115
Exp3,100000,Quick Sort 3-Way,0.22273852000944316,0.01975739929927928,0.08870221144704406
Exp3,100000,Counting Sort,0.043469660019036384,0.004432796794874129,0.1019744988328159
Exp3,100000,Merge Sort,0.2363168300478719,0.007214497988137029,0.03052892164589188
Exp3,100000,Sort,0.031095760024618356,0.014302820494907555,0.4599604731829704
