experiment,m,algorithm,mean_time,std_time,relative_error
Exp2,57,Counting Sort,0.0013793299935059618,0.001914168721854563,1.3877525544044436
Exp2,57,Merge Sort,0.037990629990235905,0.006518247277760717,0.17157512995799207
Exp2,57,Sort,0.0026023499958682805,0.0028005439880952393,1.0761596220883543
Exp2,64,Quick Sort,0.005381209996994585,0.0016869501641323939,0.31348900434559485
Exp2,64,Quick Sort 3-Way,0.003717920000781305,0.002297370650934033,0.6179182581796409
Exp2,64,Counting Sort,-0.0017820300039602444,0.0003359393823409849,0.0
Exp2,64,Merge Sort,0.03714671999623533,0.004988205248805574,0.13428386811301532
Exp2,64,Sort,-0.001679270007298328,0.00010890081929411102,0.0
Exp2,72,Quick Sort,0.007238269998924807,0.0004644520054756734,0.06416616201725889
Exp2,72,Quick Sort 3-Way,0.004861239989986643,0.00047190339269123416,0.09707469568737148
Exp2,72,Counting Sort,0.0009706700016977266,0.00012420180576232126,0.12795471740662545
Exp2,72,Merge Sort,0.0341986800020095,0.002664348271125855,0.07790792717640853
Exp2,72,Sort,0.0012796499882824718,0.000829505472255141,0.6482284060882082
Exp2,81,Quick Sort,0.006978950000484473,0.002528557557980683,0.3623120322978604
Exp2,81,Quick Sort 3-Way,0.005768629998783581,0.0037479465493993505,0.6497117253472093
Exp2,81,Counting Sort,0.00037916998553555426,0.0024336503474441597,6.418362318438202
Exp2,81,Merge Sort,0.03464291999407579,0.005292073286109037,0.1527606012141593
Exp2,81,Sort,0.0007874299917602908,0.0027498453925370535,3.4921776174537182
Exp2,91,Quick Sort,0.007014590007020161,0.0005869170684855554,0.08367090134964014
Exp2,91,Quick Sort 3-Way,0.004920460016001016,0.0015241300116687019,0.30975356099070617
Exp2,91,Counting Sort,-4.1369989048689604e-05,0.00022600155642003966,0.0
Exp2,91,Merge Sort,0.03476495999784675,0.0062302437065113875,0.17921043794951216
Exp2,91,Sort,0.002869240002473816,0.002734895976947978,0.9531778361482452
Exp2,102,Quick Sort,0.008221980003872887,0.0006081595215516743,0.0739675262242436
Exp2,102,Quick Sort 3-Way,0.005670339995413087,0.000477632488167542,0.08423348309870549
Exp2,102,Counting Sort,0.0008246300014434381,5.850292724872083e-05,0.07094445647904746
Exp2,102,Merge Sort,0.03302489000780042,0.0001961711657740676,0.0059401005038240045
Exp2,102,Sort,0.0011274900025455281,0.0001219295542821409,0.10814247044928221
Exp2,114,Quick Sort,0.008654890005709603,0.000631565829213661,0.07297213815507986
Exp2,114,Quick Sort 3-Way,0.01028920999960974,0.0042888999962714044,0.4168347226302193
Exp2,114,Counting Sort,0.001008359994739294,0.0004452232168781169,0.4415320115840443
Exp2,114,Merge Sort,0.03287625999073498,0.0003267780055465494,0.009939634424312265
Exp2,114,Sort,0.0012493699934566394,0.0001358562491012194,0.10873980471176925
Exp2,129,Quick Sort,0.008934719991520979,0.0005059532145012168,0.056627763934556964
Exp2,129,Quick Sort 3-Way,0.005868729995563627,0.00033781971304068346,0.05756266062607292
Exp2,129,Counting Sort,0.0009480299893766641,0.0002707510793881932,0.28559336985343026
Exp2,129,Merge Sort,0.03460335999552626,0.0027070428488817754,0.07823063567329182
Exp2,129,Sort,0.0010912899917457253,0.00014588227268156768,0.1336787414756744
Exp2,145,Quick Sort,0.009706920001190156,0.0026118138529893763,0.2690672069687547
Exp2,145,Quick Sort 3-Way,0.006779689996619709,0.0019511429823221287,0.2877923597236674
Exp2,145,Counting Sort,0.001439700004993938,0.001980970847040795,1.375960853073093
Exp2,145,Merge Sort,0.03464571999502368,0.0028810523109087166,0.08315752454625087
Exp2,145,Sort,0.001709349997690879,0.0017557080433714819,1.0271202771481716
Exp2,162,Quick Sort,0.009466130012879149,0.0005794884519324092,0.06121703918538895
Exp2,162,Quick Sort 3-Way,0.006372430003830231,0.00033875819579528795,0.05315997124984864
Exp2,162,Counting Sort,0.0010020900081144646,0.0006212952215241417,0.6199994177101641
Exp2,162,Merge Sort,0.034435210010269654,0.0021217150786571833,0.061614698386460304
Exp2,162,Sort,0.0011114900029497222,0.00010846693576401856,0.09758696477355992
Exp2,183,Quick Sort,0.009852119995048269,0.0009606815789103658,0.09751013785796456
Exp2,183,Quick Sort 3-Way,0.007123909995425492,0.0024856571249301175,0.34891753637065087
Exp2,183,Counting Sort,0.0007166799914557489,9.435598642499518e-05,0.13165706807767236
Exp2,183,Merge Sort,0.034717779999482445,0.003625318525074042,0.10442253292486117
Exp2,183,Sort,0.00115077999944333,0.00010009393805478285,0.08697921244999181
Exp2,205,Quick Sort,0.012573109989170916,0.0037993331855511975,0.30217926899736997
Exp2,205,Quick Sort 3-Way,0.006797340002958663,0.00046472386398744507,0.06836848881844454
Exp2,205,Counting Sort,0.000921009996091016,0.00013880279995257542,0.15070715903376433
Exp2,205,Merge Sort,0.03518793999392073,0.003275732698126513,0.09309248278508055
Exp2,205,Sort,0.0011706099990988154,0.00013556912826228137,0.11581066996407699
Exp2,231,Quick Sort,0.01025971001072321,0.00027695769401514064,0.026994690271525307
Exp2,231,Quick Sort 3-Way,0.00685774001176469,0.00039096159943501334,0.05701026850891186
Exp2,231,Counting Sort,0.0011777600098866968,0.0004789802586943337,0.40668748698676965
Exp2,231,Merge Sort,0.035562410007696596,0.005626829917047877,0.15822408874511287
Exp2,231,Sort,0.004774470013217069,0.002705418846621139,0.5666427559774765
Exp2,259,Quick Sort,0.010677909999503753,0.00044334927756648385,0.041520229856506385
Exp2,259,Quick Sort 3-Way,0.00706499999796506,0.00020138996558931148,0.028505302993250964
Exp2,259,Counting Sort,0.0008596699917688964,5.282197914471936e-05,0.061444484104918484
Exp2,259,Merge Sort,0.0335659400006989,0.0023104980767559356,0.068834600690695
Exp2,259,Sort,0.0013766699994448572,0.00020939974113613213,0.15210598125954125
Exp2,291,Quick Sort,0.011147099992376753,0.0004020787611846454,0.03607025696904288
Exp2,291,Quick Sort 3-Way,0.007249359993147663,0.00035977771457926635,0.049628893436019214
Exp2,291,Counting Sort,0.001624740005354397,0.001473166077992283,0.9067088107250415
Exp2,291,Merge Sort,0.0350445599964587,0.002344599463854829,0.06690337855837693
Exp2,291,Sort,0.0020569800020894037,0.0018150863123539004,0.8824034801068573
Exp2,327,Quick Sort,0.01161617000179831,0.00036033976023056984,0.031020530878489667
Exp2,327,Quick Sort 3-Way,0.00800182000384666,0.0005524779550571354,0.06904403683056434
Exp2,327,Counting Sort,0.0011261200066655873,5.2188952646934275e-05,0.04634404178775265
Exp2,327,Merge Sort,0.03505743001005612,0.0003807298035299749,0.010860174388731964
Exp2,327,Sort,0.0014754700066987425,0.00021960347376797135,0.14883628455404407
Exp2,367,Quick Sort,0.012632309988839551,0.0018567791925737343,0.14698651269753274
Exp2,367,Quick Sort 3-Way,0.00819496999611147,0.00038838368687896084,0.047392935796378724
Exp2,367,Counting Sort,0.0012542999989818785,0.00016406016201171616,0.13079818396307472
Exp2,367,Merge Sort,0.03554769000038504,0.0005610711991684598,0.01578361910893176
Exp2,367,Sort,0.0014844100020127374,0.00015932449986741658,0.10733186899265412
Exp2,413,Quick Sort,0.012366069998824968,0.0010416313432356353,0.08423301366841784
Exp2,413,Quick Sort 3-Way,0.008743010007310658,0.0006588978788766452,0.07536281879189127
Exp2,413,Counting Sort,0.0012552400032291185,0.0001396244820094634,0.11123329534613136
Exp2,413,Merge Sort,0.03530266000016127,0.0010147078748810713,0.028743099666609706
Exp2,413,Sort,0.0026017300056992098,0.0015239830332036764,0.5857575651068024
Exp2,464,Quick Sort,0.013403329995344392,0.002026390322287485,0.15118558768539953
Exp2,464,Quick Sort 3-Way,0.00882088000071235,0.00033307716746436,0.0377600837373892
Exp2,464,Counting Sort,0.001403529997332953,0.00022682699319587742,0.16161178858086658
Exp2,464,Merge Sort,0.036753109996789136,0.0025315095527186885,0.06887878475970738
Exp2,464,Sort,0.001629330008290708,0.0002739487358487972,0.16813581929678592
Exp2,521,Quick Sort,0.013361490005627275,0.0007744865316603547,0.05796408419526377
Exp2,521,Quick Sort 3-Way,0.008889090004959145,0.00040089381385219954,0.04509953365626228
Exp2,521,Counting Sort,0.0011780700006056581,0.00014917108289566502,0.12662327605233525
Exp2,521,Merge Sort,0.03759994000429287,0.0026834566590002197,0.07136864204288207
Exp2,521,Sort,0.001434679998783395,0.00020876633270614504,0.14551421423814254
Exp2,585,Quick Sort,0.014088200009427964,0.0008704834455489623,0.061788123746569903
Exp2,585,Quick Sort 3-Way,0.009349420003127308,0.00036333522958039956,0.03886179350792528
Exp2,585,Counting Sort,0.001349530008155853,0.00011494847963808715,0.08517667554140976
Exp2,585,Merge Sort,0.036474380010622545,0.002054176204030015,0.056318330933432484
Exp2,585,Sort,0.001416640006937087,0.00018380073664254663,0.12974413806083426
Exp2,657,Quick Sort,0.014433829992776736,0.0007009217057199921,0.048561033770715134
Exp2,657,Quick Sort 3-Way,0.010164959990652278,0.000612572427625946,0.06026314202803248
Exp2,657,Counting Sort,0.0015075900009833276,0.00016387833185783421,0.10870218809553284
Exp2,657,Merge Sort,0.040326999995158985,0.009777512640055287,0.24245574035333695
Exp2,657,Sort,0.001569009994273074,0.00015129546039274145,0.09642734013484534
Exp2,739,Quick Sort,0.014652430010028184,0.0009451732917183877,0.06450624852475031
Exp2,739,Quick Sort 3-Way,0.010447090011439286,0.0005278935472789451,0.05053019996007651
Exp2,739,Counting Sort,0.0016466700093587861,0.00016358121522329935,0.09934061730255106
Exp2,739,Merge Sort,0.03753531000693329,0.0030737679386057285,0.081890037355172
Exp2,739,Sort,0.0017370100074913352,0.000460404266558948,0.2650556211958063
Exp2,830,Quick Sort,0.015761359996395184,0.0017235754732084442,0.1093544893081972
Exp2,830,Quick Sort 3-Way,0.011700830003246666,0.0017752631070949818,0.15172112633055895
Exp2,830,Counting Sort,0.0015985799982445315,0.00017880325997141202,0.11185130563860643
Exp2,830,Merge Sort,0.03647540998936165,0.0025475690584436067,0.06984346602784249
Exp2,830,Sort,0.0023279899964109064,0.0014538643827329203,0.6245148754824388
Exp2,932,Quick Sort,0.016455679998034614,0.0030144950422407307,0.18318872526694535
Exp2,932,Quick Sort 3-Way,0.011801659993943758,0.0018532218385493174,0.15703060751625897
Exp2,932,Counting Sort,0.00154679000552278,0.000539512093217184,0.3487946594501308
Exp2,932,Merge Sort,0.035746700002346185,0.002073347155686042,0.05800107857648288
Exp2,932,Sort,0.002115719998255372,0.0015648671272278463,0.739638103585654
Exp2,1047,Quick Sort,0.016494080002303235,0.0012505957628873457,0.07582088620357803
Exp2,1047,Quick Sort 3-Way,0.011216059993603268,0.000677013626877935,0.060361091797302154
Exp2,1047,Counting Sort,0.0015300200087949637,0.00013274945868726895,0.08676321742473275
Exp2,1047,Merge Sort,0.04287062000075821,0.01307470875436508,0.3049806313539165
Exp2,1047,Sort,0.0018645199976162984,0.00014275750550332903,0.07656528526689863
Exp2,1176,Quick Sort,0.01745225999620743,0.0011981773875884374,0.06865456896979616
Exp2,1176,Quick Sort 3-Way,0.011731550010154026,0.0004560330180173364,0.03887235852232872
Exp2,1176,Counting Sort,0.0015579100116156046,0.00020170416178311724,0.1294709965782576
Exp2,1176,Merge Sort,0.03613295000686775,0.001984070435684165,0.05491028092937485
Exp2,1176,Sort,0.0014983300003223125,0.000144031585288153,0.09612807943321545
Exp2,1321,Quick Sort,0.016714260005392133,0.001231690227346118,0.07369098164972702
Exp2,1321,Quick Sort 3-Way,0.011207320002722555,0.0003101946747821077,0.027677863637939597
Exp2,1321,Counting Sort,0.0010888900054851548,0.00012001125778919955,0.11021430739988154
Exp2,1321,Merge Sort,0.034096400006092153,0.0007744011018407994,0.022712107486492234
Exp2,1321,Sort,0.0013627100066514685,0.0001909243767902683,0.14010638790230867
Exp2,1484,Quick Sort,0.016672509998898022,0.0007143304682099089,0.042844806706196184
Exp2,1484,Quick Sort 3-Way,0.011677049993886614,0.0005097643633276643,0.043655235148821456
Exp2,1484,Counting Sort,0.0013284900021972139,0.00014079609402064194,0.10598205013795867
Exp2,1484,Merge Sort,0.03465388999029528,0.001055147377112758,0.03044816548469015
Exp2,1484,Sort,0.0016419200052041564,0.0001242151160151105,0.07565235554801927
Exp2,1668,Quick Sort,0.017015970009379093,0.0008355244292591985,0.04910236846907128
Exp2,1668,Quick Sort 3-Way,0.012743010008125565,0.00032383491915186394,0.025412749338293777
Exp2,1668,Counting Sort,0.0015635800024028867,0.000126613787712418,0.08097685281075467
Exp2,1668,Merge Sort,0.035147250001318756,0.0007322442100230858,0.020833613155954202
Exp2,1668,Sort,0.002333319996250793,0.001397595322378476,0.5989728475409071
Exp2,1873,Quick Sort,0.017467410003882834,0.0006598624325511841,0.03777677585884245
Exp2,1873,Quick Sort 3-Way,0.01272786000627093,0.0005844887381453892,0.04592199614526052
Exp2,1873,Counting Sort,0.001690660003805533,0.00028862385870353515,0.17071667754241965
Exp2,1873,Merge Sort,0.0344549600064056,0.0007533633675899714,0.02186516447704226
Exp2,1873,Sort,0.0014619000110542401,5.864817118088345e-05,0.04011777189781241
Exp2,2104,Quick Sort,0.01824982000107411,0.0007372037531354657,0.040395124614493565
Exp2,2104,Quick Sort 3-Way,0.013324000002467074,0.0004656139243098505,0.034945506171092565
Exp2,2104,Counting Sort,0.0016772000060882419,0.00012055943313258595,0.07188136936260123
Exp2,2104,Merge Sort,0.03907129000290297,0.005782949666238396,0.14801020559619932
Exp2,2104,Sort,0.0038438000046880916,0.0023981687539476283,0.6239057055577036
Exp2,2364,Quick Sort,0.019326030008960517,0.0020609894232517414,0.10664318653630173
Exp2,2364,Quick Sort 3-Way,0.014189600007375704,0.002479159765775003,0.17471667731904666
Exp2,2364,Counting Sort,0.0002669400098966442,0.00018703588902129826,0.7006663747922847
Exp2,2364,Merge Sort,0.03284348000888713,0.0005480261285471716,0.016685994553527244
Exp2,2364,Sort,2.1739999647252955e-05,0.0002459269105771114,11.31218558267946
Exp2,2656,Quick Sort,0.018694880005205052,0.0017368733455915253,0.09290636501052389
Exp2,2656,Quick Sort 3-Way,0.013532659999327734,0.00040099280969566357,0.029631484845964045
Exp2,2656,Counting Sort,0.0009210899967001758,0.00011705871809866098,0.12708716685451615
Exp2,2656,Merge Sort,0.03443843999702949,0.0016553565912300425,0.04806711893375038
Exp2,2656,Sort,0.0006209200015291578,0.00011214645649767437,0.1806133740602461
Exp2,2983,Quick Sort,0.01988026999460999,0.00038747272621178367,0.01949031508711082
Exp2,2983,Quick Sort 3-Way,0.014330399996833876,0.0004252233469677272,0.029672817720487566
Exp2,2983,Counting Sort,0.002206809993367642,0.0009044569923560798,0.4098481496251781
Exp2,2983,Merge Sort,0.03439422999217641,0.0009625098569374505,0.027984631641888504
Exp2,2983,Sort,0.0016085499984910712,0.00017519148986259352,0.10891267913769233
Exp2,3351,Quick Sort,0.020300210005370897,0.0004999527169218008,0.024627957877752328
Exp2,3351,Quick Sort 3-Way,0.014818750004633327,0.0004211155130837381,0.02841774865977693
Exp2,3351,Counting Sort,0.00195434000052046,0.0001340095527649053,0.06857023482567887
Exp2,3351,Merge Sort,0.03512716000550427,0.002349788218914891,0.06689377161565836
Exp2,3351,Sort,0.0018640800000866875,0.0002736498263961231,0.14680154627666045
Exp2,3764,Quick Sort,0.020017129988991654,0.00043613742448180405,0.021788209634530833
Exp2,3764,Quick Sort 3-Way,0.015229079997516238,0.0005885316571298432,0.038645253503549054
Exp2,3764,Counting Sort,0.001988289994187653,0.00011971907713726902,0.06021208047480122
Exp2,3764,Merge Sort,0.03459176000324078,0.0005286765261574727,0.015283308108865893
Exp2,3764,Sort,0.0015351199952419845,0.00018099070526072294,0.11790003766591091
Exp2,4229,Quick Sort,0.020578279998153447,0.0007572463003419676,0.036798328160075465
Exp2,4229,Quick Sort 3-Way,0.016901460007647983,0.0021581154042823593,0.12768810524687232
Exp2,4229,Counting Sort,0.0023517699970398097,0.00011450322668337777,0.04868810590640404
Exp2,4229,Merge Sort,0.03842065000499133,0.008999020439276244,0.23422353443023888
Exp2,4229,Sort,0.0016512400005012755,0.00015557304946306786,0.09421589194535
Exp2,4750,Quick Sort,0.020551770000020043,0.0005601461338826869,0.02725537186734479
Exp2,4750,Quick Sort 3-Way,0.015913880005246028,0.00041898851205901733,0.026328495120039697
Exp2,4750,Counting Sort,0.0026719500048784537,0.0001559405483023903,0.058362075644257425
Exp2,4750,Merge Sort,0.03408209001063369,0.000623580338058274,0.018296423073341908
Exp2,4750,Sort,0.0016095700062578543,0.00016135825704281277,0.10024929416891921
Exp2,5336,Quick Sort,0.021169249998638402,0.0008120809192700969,0.03836134578798633
Exp2,5336,Quick Sort 3-Way,0.01660961000889074,0.0007998183287833344,0.04815394993351501
Exp2,5336,Counting Sort,0.002342579999822192,0.000165917002142272,0.07082661089690236
Exp2,5336,Merge Sort,0.032992669998202474,0.00019977334783502008,0.006055082775837913
Exp2,5336,Sort,0.0014590600068913773,0.00010121935427486561,0.06937298931969224
Exp2,5994,Quick Sort,0.021709840002586134,0.0009009547548180368,0.04149983393294067
Exp2,5994,Quick Sort 3-Way,0.016736950012273155,0.00042510999804056107,0.025399490213499423
Exp2,5994,Counting Sort,0.0025203000026522205,0.00016237888357166743,0.06442839479458363
Exp2,5994,Merge Sort,0.03348636000591795,0.0007557388344663323,0.022568557297143455
Exp2,5994,Sort,0.0015797500003827739,0.00014513049097336249,0.09186927737819106
Exp2,6734,Quick Sort,0.022018129998468795,0.0004813247635778769,0.021860383402739
Exp2,6734,Quick Sort 3-Way,0.017158520000521094,0.00033561337531073243,0.01955957595996275
Exp2,6734,Counting Sort,0.002724390002549626,0.00013183829021972833,0.048391856561045665
Exp2,6734,Merge Sort,0.03361829000059516,0.0005702430399378927,0.016962285706018883
Exp2,6734,Sort,0.0016848499915795398,0.00022376788902035176,0.13281175780555413
Exp2,7564,Quick Sort,0.021934130007866773,0.0011654453441200903,0.053133876005207324
Exp2,7564,Quick Sort 3-Way,0.016841159996693025,0.000819075019950573,0.04863530897583117
Exp2,7564,Counting Sort,0.0026296900003217162,0.00016869597930954072,0.06415051937258857
Exp2,7564,Merge Sort,0.03329587000189349,0.0006947827036963935,0.020866933456217908
Exp2,7564,Sort,0.0014006099983816967,0.00016259127228453332,0.11608604284732776
Exp2,8497,Quick Sort,0.02195581000414677,0.0009107590267908329,0.041481458740024575
Exp2,8497,Quick Sort 3-Way,0.017670590002671814,0.0002427921174369807,0.013739898747029399
Exp2,8497,Counting Sort,0.0030904099956387656,0.00013732425313350887,0.04443560994408605
Exp2,8497,Merge Sort,0.034514140003011555,0.001652332863559691,0.04787408474948284
Exp2,8497,Sort,0.0016653200029395523,0.00021283314595978197,0.12780315229751513
Exp2,9545,Quick Sort,0.02139629000448622,0.0006619070339813572,0.03093559836039675
Exp2,9545,Quick Sort 3-Way,0.016481850002310238,0.0003352640631345933,0.02034140967716608
Exp2,9545,Counting Sort,0.002888679996249266,0.0002360907735070145,0.08172963907859666
Exp2,9545,Merge Sort,0.03383024000213481,0.002752026333389258,0.08134811734163266
Exp2,9545,Sort,0.0007421499991323802,0.00018125880308321089,0.24423472787861453
Exp2,10722,Quick Sort,0.023868389998096973,0.0020404164138046062,0.08548613517574033
Exp2,10722,Quick Sort 3-Way,0.018483340000966565,0.0007458669103200724,0.04035347022134897
Exp2,10722,Counting Sort,0.0037578800081973897,0.00018787915495327724,0.04999604951287432
Exp2,10722,Merge Sort,0.03364477999566589,0.0004095757290335958,0.012173529715051108
Exp2,10722,Sort,0.0016071399935754013,0.0001500592916330286,0.09337039227005482
Exp2,12045,Quick Sort,0.02328984000196215,0.0008792037611771515,0.03775052817464952
Exp2,12045,Quick Sort 3-Way,0.018163590002222917,0.000492191203514108,0.027097682972026572
Exp2,12045,Counting Sort,0.003946909998194315,0.0001291452435556697,0.0327205950008368
Exp2,12045,Merge Sort,0.03437566000502556,0.0028173979848665214,0.08195909502405571
Exp2,12045,Sort,0.0018081400077790024,0.0006132069222463939,0.339136858654887
Exp2,13530,Quick Sort,0.023027749999891968,0.0007884699776813764,0.0342399920828164
Exp2,13530,Quick Sort 3-Way,0.017967640000279065,0.0002805287411738132,0.015612998767197926
Exp2,13530,Counting Sort,0.0037989900069078423,9.518594606200493e-05,0.02505559264144545
Exp2,13530,Merge Sort,0.033202440000604835,0.0007389905298455656,0.022257115134673947
Exp2,13530,Sort,0.0013144300086423756,0.00014113943795750815,0.10737691396994632
Exp2,15199,Quick Sort,0.022954239998944102,0.0006364458441169893,0.027726722563947485
Exp2,15199,Quick Sort 3-Way,0.018710569999529976,0.0005199447391568738,0.027788824133627953
Exp2,15199,Counting Sort,0.004442589994869196,0.00010277259922820479,0.023133487300628277
Exp2,15199,Merge Sort,0.034565159998601304,0.0022908207609745354,0.06627542765800114
Exp2,15199,Sort,0.0014851199957774952,0.00011177496080004034,0.07526325220712116
Exp2,17073,Quick Sort,0.024646389996632934,0.0035582300857121057,0.1443712481299782
Exp2,17073,Quick Sort 3-Way,0.018970140005694705,0.0007647890893802761,0.04031541618304829
Exp2,17073,Counting Sort,0.005213910003658383,0.00011377847984199653,0.02182210275247615
Exp2,17073,Merge Sort,0.03416876000410411,0.0020478182159944514,0.059932470939784814
